"origin","year","month","day","hour","temp","dewp","humid","wind_dir","wind_speed","wind_gust","precip","pressure","visib","date"
"PDX",2014,1,10,18,51.08,42.98,73.69,210,3.45234,3.9728838252,0,1021.8,10,2014-01-10 18:00:00
"PDX",2014,1,10,19,51.08,44.06,76.8,210,9.20624,10.5943568672,0,1021,9,2014-01-10 19:00:00
"PDX",2014,1,10,20,51.98,44.06,74.29,180,5.7539,6.621473042,0,1020,8,2014-01-10 20:00:00
"PDX",2014,1,10,21,51.98,46.04,80.1,180,9.20624,10.5943568672,0,1018.5,9,2014-01-10 21:00:00
"PDX",2014,1,10,22,51.98,44.96,76.88,180,12.65858,14.5672406924,0,NA,10,2014-01-10 22:00:00
"PDX",2014,1,10,23,51.98,44.96,76.88,180,10.35702,11.9186514756,0.01,1016.8,10,2014-01-10 23:00:00
"PDX",2014,1,11,0,51.98,44.96,76.88,200,12.65858,14.5672406924,0,1016.1,10,2014-01-11 00:00:00
"PDX",2014,1,11,1,51.98,44.96,76.88,190,14.96014,17.2158299092,0,1015.2,10,2014-01-11 01:00:00
"PDX",2014,1,11,2,53.06,44.06,71.4,190,12.65858,14.5672406924,0,1014.6,10,2014-01-11 02:00:00
"PDX",2014,1,11,3,53.06,42.98,68.5,170,12.65858,14.5672406924,0,1013.5,10,2014-01-11 03:00:00
"PDX",2014,1,11,4,53.96,41,61.41,150,13.80936,15.8915353008,0,1012.6,10,2014-01-11 04:00:00
"PDX",2014,1,11,5,51.98,41,66.04,130,5.7539,6.621473042,0,1011.4,10,2014-01-11 05:00:00
"PDX",2014,1,11,6,55.94,39.02,52.91,180,14.96014,17.2158299092,0,1009.9,10,2014-01-11 06:00:00
"PDX",2014,1,11,7,57.02,39.02,50.88,170,16.11092,18.5401245176,0,1008.6,10,2014-01-11 07:00:00
"PDX",2014,1,11,8,55.94,39.92,54.8,180,13.80936,15.8915353008,0,1006.9,10,2014-01-11 08:00:00
"PDX",2014,1,11,9,57.02,41,54.95,190,24.16638,27.8101867764,0,1005.1,10,2014-01-11 09:00:00
"PDX",2014,1,11,10,57.92,42.98,57.42,190,27.61872,31.7830706016,0,1003.3,10,2014-01-11 10:00:00
"PDX",2014,1,11,11,53.96,46.94,77.06,210,32.22184,37.0802490352,0.02,1003.2,6,2014-01-11 11:00:00
"PDX",2014,1,11,12,51.98,48.92,89.26,210,23.0156,26.485892168,0.17,1003.6,4,2014-01-11 12:00:00
"PDX",2014,1,11,13,50,46.04,86.19,260,23.0156,26.485892168,0.06,NA,6,2014-01-11 13:00:00
"PDX",2014,1,11,14,48.02,41,76.53,210,13.80936,15.8915353008,0,1005.6,10,2014-01-11 14:00:00
"PDX",2014,1,11,15,48.02,41,76.53,190,19.56326,22.5130083428,0,1005.5,10,2014-01-11 15:00:00
"PDX",2014,1,11,16,46.94,42.98,86.02,200,20.71404,23.8373029512,0.02,1006,10,2014-01-11 16:00:00
"PDX",2014,1,11,17,48.92,42.98,79.86,200,19.56326,22.5130083428,0.01,1006,10,2014-01-11 17:00:00
"PDX",2014,1,11,18,48.02,44.06,86.08,190,21.86482,25.1615975596,0.02,1005.1,4,2014-01-11 18:00:00
"PDX",2014,1,11,19,48.92,46.94,92.84,190,21.86482,25.1615975596,0.03,1003.6,7,2014-01-11 19:00:00
"PDX",2014,1,11,20,48.02,44.06,86.08,230,17.2617,19.864419126,0.06,NA,2.5,2014-01-11 20:00:00
"PDX",2014,1,11,21,48.02,44.06,86.08,210,17.2617,19.864419126,0.05,1002.5,4,2014-01-11 21:00:00
"PDX",2014,1,11,22,48.92,41,73.99,210,23.0156,26.485892168,0.02,1002.2,10,2014-01-11 22:00:00
"PDX",2014,1,11,23,48.02,41,76.53,220,23.0156,26.485892168,0.01,1003.3,7,2014-01-11 23:00:00
"PDX",2014,1,12,0,48.02,41,76.53,210,17.2617,19.864419126,0.01,1004,10,2014-01-12 00:00:00
"PDX",2014,1,12,1,46.94,39.92,76.43,230,21.86482,25.1615975596,0,1005.2,8,2014-01-12 01:00:00
"PDX",2014,1,12,2,46.04,39.92,79.07,250,16.11092,18.5401245176,0.02,1007.9,8,2014-01-12 02:00:00
"PDX",2014,1,12,3,44.96,39.02,79.54,230,14.96014,17.2158299092,0.01,1009.6,9,2014-01-12 03:00:00
"PDX",2014,1,12,4,44.06,39.92,85.25,230,10.35702,11.9186514756,0.04,1011.5,10,2014-01-12 04:00:00
"PDX",2014,1,12,5,44.96,39.92,82.38,240,16.11092,18.5401245176,0.06,1013.5,6,2014-01-12 05:00:00
"PDX",2014,1,12,6,44.96,39.92,82.38,220,11.5078,13.242946084,0.01,1015.3,10,2014-01-12 06:00:00
"PDX",2014,1,12,7,44.96,41,85.9,210,11.5078,13.242946084,0,1016.7,10,2014-01-12 07:00:00
"PDX",2014,1,12,8,44.06,39.92,85.25,220,10.35702,11.9186514756,0,1018.1,10,2014-01-12 08:00:00
"PDX",2014,1,12,9,44.96,37.94,76.25,210,9.20624,10.5943568672,0,1019.1,10,2014-01-12 09:00:00
"PDX",2014,1,12,10,44.06,39.02,82.31,190,14.96014,17.2158299092,0,1020.2,10,2014-01-12 10:00:00
"PDX",2014,1,12,11,44.06,39.92,85.25,200,16.11092,18.5401245176,0,1021,10,2014-01-12 11:00:00
"PDX",2014,1,12,12,44.06,41,88.9,190,12.65858,14.5672406924,0.02,1021.5,5,2014-01-12 12:00:00
"PDX",2014,1,12,13,44.06,41,88.9,170,9.20624,10.5943568672,0.07,1021.5,5,2014-01-12 13:00:00
"PDX",2014,1,12,14,44.06,41,88.9,190,10.35702,11.9186514756,0.03,NA,6,2014-01-12 14:00:00
"PDX",2014,1,12,15,44.96,41,85.9,190,13.80936,15.8915353008,0.06,1022.2,10,2014-01-12 15:00:00
"PDX",2014,1,12,16,44.96,41,85.9,180,11.5078,13.242946084,0.01,1022.6,10,2014-01-12 16:00:00
"PDX",2014,1,12,17,46.04,42.08,85.97,210,13.80936,15.8915353008,0,1023,10,2014-01-12 17:00:00
"PDX",2014,1,12,18,46.94,42.98,86.02,200,17.2617,19.864419126,0,NA,10,2014-01-12 18:00:00
"PDX",2014,1,12,19,48.92,44.96,86.13,200,12.65858,14.5672406924,0,1024.1,10,2014-01-12 19:00:00
"PDX",2014,1,12,20,48.92,46.04,89.73,220,10.35702,11.9186514756,0,NA,10,2014-01-12 20:00:00
"PDX",2014,1,12,21,51.98,48.02,86.3,210,9.20624,10.5943568672,0,NA,10,2014-01-12 21:00:00
"PDX",2014,1,12,22,53.06,48.02,82.94,220,11.5078,13.242946084,0,1025.1,10,2014-01-12 22:00:00
"PDX",2014,1,12,23,53.96,48.92,83,230,8.05546,9.2700622588,0,1025.7,10,2014-01-12 23:00:00
"PDX",2014,1,13,0,53.06,46.94,79.64,210,4.60312,5.2971784336,0,1026.6,10,2014-01-13 00:00:00
"PDX",2014,1,13,1,53.06,46.94,79.64,240,13.80936,15.8915353008,0,1027.2,10,2014-01-13 01:00:00
"PDX",2014,1,13,2,51.08,48.02,89.22,280,8.05546,9.2700622588,0.01,1028.1,8,2014-01-13 02:00:00
"PDX",2014,1,13,3,50,48.92,96.05,260,10.35702,11.9186514756,0.02,1029.3,5,2014-01-13 03:00:00
"PDX",2014,1,13,4,50,46.94,89.17,300,10.35702,11.9186514756,0.03,NA,4,2014-01-13 04:00:00
"PDX",2014,1,13,5,48.92,48.02,96.69,270,3.45234,3.9728838252,0,NA,10,2014-01-13 05:00:00
"PDX",2014,1,13,6,50,46.04,86.19,220,6.90468,7.9457676504,0,1031.5,10,2014-01-13 06:00:00
"PDX",2014,1,13,7,50,44.96,82.73,200,6.90468,7.9457676504,0,1032,10,2014-01-13 07:00:00
"PDX",2014,1,13,8,50,44.96,82.73,210,5.7539,6.621473042,0,1032.5,10,2014-01-13 08:00:00
"PDX",2014,1,13,9,50,44.96,82.73,200,6.90468,7.9457676504,0,1033.5,10,2014-01-13 09:00:00
"PDX",2014,1,13,10,48.92,44.96,86.13,190,13.80936,15.8915353008,0,1033.9,10,2014-01-13 10:00:00
"PDX",2014,1,13,11,48.92,44.96,86.13,200,11.5078,13.242946084,0,1034.6,9,2014-01-13 11:00:00
"PDX",2014,1,13,12,48.92,44.96,86.13,190,11.5078,13.242946084,0,1034.8,10,2014-01-13 12:00:00
"PDX",2014,1,13,13,48.92,44.96,86.13,200,11.5078,13.242946084,0,1034.9,10,2014-01-13 13:00:00
"PDX",2014,1,13,14,48.02,44.96,89.08,210,8.05546,9.2700622588,0,1035.6,7,2014-01-13 14:00:00
"PDX",2014,1,13,15,48.02,44.06,86.08,190,4.60312,5.2971784336,0,1035.8,10,2014-01-13 15:00:00
"PDX",2014,1,13,16,48.92,44.06,83.23,240,5.7539,6.621473042,0,1036.4,10,2014-01-13 16:00:00
"PDX",2014,1,13,17,51.08,44.06,76.8,230,11.5078,13.242946084,0,1036.3,10,2014-01-13 17:00:00
"PDX",2014,1,13,18,53.06,44.06,71.4,260,13.80936,15.8915353008,0,1036.7,10,2014-01-13 18:00:00
"PDX",2014,1,13,19,53.96,44.06,69.08,260,9.20624,10.5943568672,0,1036.4,10,2014-01-13 19:00:00
"PDX",2014,1,13,20,55.94,44.06,64.28,230,9.20624,10.5943568672,0,1035.4,10,2014-01-13 20:00:00
"PDX",2014,1,13,21,55.04,42.08,61.56,280,9.20624,10.5943568672,0,1035.8,10,2014-01-13 21:00:00
"PDX",2014,1,13,22,55.04,42.98,63.72,260,6.90468,7.9457676504,0,1036.5,10,2014-01-13 22:00:00
"PDX",2014,1,13,23,53.96,42.98,66.28,260,6.90468,7.9457676504,0,1037,10,2014-01-13 23:00:00
"PDX",2014,1,14,0,51.98,44.06,74.29,290,3.45234,3.9728838252,0,1037.5,10,2014-01-14 00:00:00
"PDX",2014,1,14,1,51.98,44.06,74.29,250,4.60312,5.2971784336,0,1037.7,10,2014-01-14 01:00:00
"PDX",2014,1,14,2,48.92,42.98,79.86,0,0,0,0,1038.1,10,2014-01-14 02:00:00
"PDX",2014,1,14,3,50,44.06,79.94,0,0,0,0,1038.5,10,2014-01-14 03:00:00
"PDX",2014,1,14,4,50,44.06,79.94,180,6.90468,7.9457676504,0,1038.4,10,2014-01-14 04:00:00
"PDX",2014,1,14,5,50,44.06,79.94,110,6.90468,7.9457676504,0,1038.7,10,2014-01-14 05:00:00
"PDX",2014,1,14,6,48.92,42.98,79.86,130,3.45234,3.9728838252,0,1038.9,10,2014-01-14 06:00:00
"PDX",2014,1,14,7,46.94,42.98,86.02,120,4.60312,5.2971784336,0,1038.8,10,2014-01-14 07:00:00
"PDX",2014,1,14,8,46.04,42.08,85.97,330,6.90468,7.9457676504,0,1038.3,10,2014-01-14 08:00:00
"PDX",2014,1,14,9,44.96,42.08,89.56,0,0,0,0,1038.6,10,2014-01-14 09:00:00
"PDX",2014,1,14,10,42.08,41,95.92,100,8.05546,9.2700622588,0,1038.8,10,2014-01-14 10:00:00
"PDX",2014,1,14,11,41,39.02,92.59,0,0,0,0,1038.6,10,2014-01-14 11:00:00
"PDX",2014,1,14,12,41,39.92,95.9,50,3.45234,3.9728838252,0,1038.5,10,2014-01-14 12:00:00
"PDX",2014,1,14,13,39.92,39.02,96.55,0,0,0,0,1038.2,10,2014-01-14 13:00:00
"PDX",2014,1,14,14,41,39.92,95.9,0,0,0,0,NA,10,2014-01-14 14:00:00
"PDX",2014,1,14,15,39.92,39.02,96.55,0,0,0,0,1038.4,7,2014-01-14 15:00:00
"PDX",2014,1,14,16,41,39.92,95.9,0,0,0,0,NA,7,2014-01-14 16:00:00
"PDX",2014,1,14,17,42.08,41,95.92,80,4.60312,5.2971784336,0,1038.7,9,2014-01-14 17:00:00
"PDX",2014,1,14,18,42.08,41,95.92,0,0,0,0,NA,1.5,2014-01-14 18:00:00
"PDX",2014,1,14,19,42.98,42.08,96.6,0,0,0,0,NA,0.25,2014-01-14 19:00:00
"PDX",2014,1,14,20,44.06,42.98,95.95,350,3.45234,3.9728838252,0,1037.2,0.75,2014-01-14 20:00:00
"PDX",2014,1,14,21,44.96,42.98,92.72,0,0,0,0,NA,1,2014-01-14 21:00:00
"PDX",2014,1,14,22,46.04,42.98,88.99,0,0,0,0,NA,6,2014-01-14 22:00:00
"PDX",2014,1,14,23,46.94,42.98,86.02,300,4.60312,5.2971784336,0,1037.2,9,2014-01-14 23:00:00
"PDX",2014,1,15,0,42.98,42.98,100,280,8.05546,9.2700622588,0,1037.1,7,2014-01-15 00:00:00
"PDX",2014,1,15,1,42.98,42.98,100,290,6.90468,7.9457676504,0,NA,0.25,2014-01-15 01:00:00
"PDX",2014,1,15,2,44.06,42.98,95.95,290,5.7539,6.621473042,0,NA,1.5,2014-01-15 02:00:00
"PDX",2014,1,15,3,42.98,42.08,96.6,280,5.7539,6.621473042,0,NA,0.5,2014-01-15 03:00:00
"PDX",2014,1,15,4,42.08,42.08,100,0,0,0,0,NA,0.25,2014-01-15 04:00:00
"PDX",2014,1,15,5,42.08,42.08,100,0,0,0,0,NA,0.25,2014-01-15 05:00:00
"PDX",2014,1,15,6,42.08,42.08,100,80,3.45234,3.9728838252,0,NA,0.12,2014-01-15 06:00:00
"PDX",2014,1,15,7,41,41,100,0,0,0,0,1035.9,0.12,2014-01-15 07:00:00
"PDX",2014,1,15,8,41,41,100,0,0,0,0,1035.5,0.12,2014-01-15 08:00:00
"PDX",2014,1,15,9,41,39.92,95.9,180,3.45234,3.9728838252,0,1035.4,0.12,2014-01-15 09:00:00
"PDX",2014,1,15,10,41,41,100,0,0,0,0,1035.7,0.12,2014-01-15 10:00:00
"PDX",2014,1,15,11,39.92,39.92,100,0,0,0,0,1036,0.12,2014-01-15 11:00:00
"PDX",2014,1,15,12,39.2,39.2,100,330,3.45234,3.9728838252,0,NA,1.5,2014-01-15 12:00:00
"PDX",2014,1,15,13,39.02,37.94,95.86,340,6.90468,7.9457676504,0,NA,3,2014-01-15 13:00:00
"PDX",2014,1,15,14,39.02,37.04,92.53,60,4.60312,5.2971784336,0,1035.7,3,2014-01-15 14:00:00
"PDX",2014,1,15,15,39.02,37.04,92.53,70,6.90468,7.9457676504,0,1035.6,3,2014-01-15 15:00:00
"PDX",2014,1,15,16,39.02,37.04,92.53,80,5.7539,6.621473042,0,1035.8,3,2014-01-15 16:00:00
"PDX",2014,1,15,17,39.92,37.94,92.56,50,3.45234,3.9728838252,0,1036,3,2014-01-15 17:00:00
"PDX",2014,1,15,18,39.92,37.94,92.56,220,3.45234,3.9728838252,0,1035.7,3,2014-01-15 18:00:00
"PDX",2014,1,15,19,39.92,37.94,92.56,0,0,0,0,1034.7,7,2014-01-15 19:00:00
"PDX",2014,1,15,20,41,37.94,88.76,0,0,0,0,1034.1,6,2014-01-15 20:00:00
"PDX",2014,1,15,21,41,37.04,85.67,0,0,0,0,1033.5,7,2014-01-15 21:00:00
"PDX",2014,1,15,22,41,37.04,85.67,0,0,0,0,1033,7,2014-01-15 22:00:00
"PDX",2014,1,15,23,41,37.94,88.76,0,0,0,0,1033,7,2014-01-15 23:00:00
"PDX",2014,1,16,0,41,37.94,88.76,0,0,0,0,1032.9,8,2014-01-16 00:00:00
"PDX",2014,1,16,1,41,37.94,88.76,0,0,0,0,1032.8,8,2014-01-16 01:00:00
"PDX",2014,1,16,2,39.92,37.94,92.56,80,5.7539,6.621473042,0,1032.6,8,2014-01-16 02:00:00
"PDX",2014,1,16,3,39.92,37.94,92.56,80,6.90468,7.9457676504,0,1032.7,6,2014-01-16 03:00:00
"PDX",2014,1,16,4,39.02,37.94,95.86,100,4.60312,5.2971784336,0,NA,6,2014-01-16 04:00:00
"PDX",2014,1,16,5,39.02,37.94,95.86,0,0,0,0,NA,0.25,2014-01-16 05:00:00
"PDX",2014,1,16,6,37.04,37.04,100,150,5.7539,6.621473042,0,1033,1,2014-01-16 06:00:00
"PDX",2014,1,16,7,37.94,37.04,96.52,150,3.45234,3.9728838252,0,NA,2,2014-01-16 07:00:00
"PDX",2014,1,16,8,37.94,35.96,92.49,0,0,0,0,1032.5,3,2014-01-16 08:00:00
"PDX",2014,1,16,9,37.4,37.4,100,200,3.45234,3.9728838252,0,NA,2,2014-01-16 09:00:00
"PDX",2014,1,16,10,37.94,37.04,96.52,0,0,0,0,NA,1,2014-01-16 10:00:00
"PDX",2014,1,16,11,37.94,37.04,96.52,0,0,0,0,1032.1,0.25,2014-01-16 11:00:00
"PDX",2014,1,16,12,37.04,35.96,95.82,320,5.7539,6.621473042,0,1032,0.25,2014-01-16 12:00:00
"PDX",2014,1,16,13,35.96,35.06,96.49,340,3.45234,3.9728838252,0,NA,0.5,2014-01-16 13:00:00
"PDX",2014,1,16,14,33.98,33.08,96.46,360,3.45234,3.9728838252,0,1032.1,0.25,2014-01-16 14:00:00
"PDX",2014,1,16,15,33.98,33.08,96.46,20,4.60312,5.2971784336,0,1032.3,0.25,2014-01-16 15:00:00
"PDX",2014,1,16,16,35.06,33.98,95.79,360,4.60312,5.2971784336,0,1032.5,0.25,2014-01-16 16:00:00
"PDX",2014,1,16,17,35.06,35.06,100,350,4.60312,5.2971784336,0,1032.6,0.25,2014-01-16 17:00:00
"PDX",2014,1,16,18,35.96,35.06,96.49,350,3.45234,3.9728838252,0,1032.2,0.25,2014-01-16 18:00:00
"PDX",2014,1,16,19,37.04,35.96,95.82,290,5.7539,6.621473042,0,NA,0.5,2014-01-16 19:00:00
"PDX",2014,1,16,20,37.04,37.04,100,0,0,0,0,NA,0.25,2014-01-16 20:00:00
"PDX",2014,1,16,21,39.02,35.96,88.66,290,8.05546,9.2700622588,0,NA,2,2014-01-16 21:00:00
"PDX",2014,1,16,22,39.92,37.04,89.34,290,4.60312,5.2971784336,0,NA,3,2014-01-16 22:00:00
"PDX",2014,1,16,23,39.92,37.94,92.56,280,8.05546,9.2700622588,0,NA,3,2014-01-16 23:00:00
"PDX",2014,1,17,0,39.02,37.94,95.86,270,4.60312,5.2971784336,0,NA,1,2014-01-17 00:00:00
"PDX",2014,1,17,1,37.94,37.94,100,260,5.7539,6.621473042,0,NA,0.25,2014-01-17 01:00:00
"PDX",2014,1,17,2,37.04,37.04,100,280,6.90468,7.9457676504,0,NA,0.12,2014-01-17 02:00:00
"PDX",2014,1,17,3,37.04,37.04,100,310,4.60312,5.2971784336,0,NA,0.12,2014-01-17 03:00:00
"PDX",2014,1,17,4,37.94,37.04,96.52,330,3.45234,3.9728838252,0,1027.6,0.12,2014-01-17 04:00:00
"PDX",2014,1,17,5,37.04,37.04,100,330,3.45234,3.9728838252,0,1027.5,0.12,2014-01-17 05:00:00
"PDX",2014,1,17,6,37.94,37.94,100,350,3.45234,3.9728838252,0,1027.1,0.12,2014-01-17 06:00:00
"PDX",2014,1,17,7,37.04,37.04,100,350,3.45234,3.9728838252,0,1026.7,0.12,2014-01-17 07:00:00
"PDX",2014,1,17,8,37.04,37.04,100,10,4.60312,5.2971784336,0,NA,0.12,2014-01-17 08:00:00
"PDX",2014,1,17,9,37.04,35.96,95.82,NA,4.60312,5.2971784336,0,1026.4,0.12,2014-01-17 09:00:00
"PDX",2014,1,17,10,35.96,35.96,100,330,4.60312,5.2971784336,0,1026.3,0.12,2014-01-17 10:00:00
"PDX",2014,1,17,11,35.96,35.96,100,350,3.45234,3.9728838252,0,1026,0.12,2014-01-17 11:00:00
"PDX",2014,1,17,12,35.96,35.06,96.49,360,3.45234,3.9728838252,0,1025.6,0.12,2014-01-17 12:00:00
"PDX",2014,1,17,13,35.06,35.06,100,0,0,0,0,1025.3,0.12,2014-01-17 13:00:00
"PDX",2014,1,17,14,35.06,35.06,100,0,0,0,0,NA,0.25,2014-01-17 14:00:00
"PDX",2014,1,17,15,35.06,35.06,100,280,3.45234,3.9728838252,0,NA,0.25,2014-01-17 15:00:00
"PDX",2014,1,17,16,33.98,33.98,100,320,3.45234,3.9728838252,0,NA,0.25,2014-01-17 16:00:00
"PDX",2014,1,17,17,35.06,33.98,95.79,300,4.60312,5.2971784336,0,1025.8,0.25,2014-01-17 17:00:00
"PDX",2014,1,17,18,35.06,35.06,100,270,4.60312,5.2971784336,0,1025.3,0.25,2014-01-17 18:00:00
"PDX",2014,1,17,19,35.06,35.06,100,260,4.60312,5.2971784336,0,NA,0.25,2014-01-17 19:00:00
"PDX",2014,1,17,20,35.06,35.06,100,260,4.60312,5.2971784336,0,NA,0.25,2014-01-17 20:00:00
"PDX",2014,1,17,21,35.96,35.96,100,0,0,0,0,NA,0.5,2014-01-17 21:00:00
"PDX",2014,1,17,22,41,37.04,85.67,NA,4.60312,5.2971784336,0,NA,2.5,2014-01-17 22:00:00
"PDX",2014,1,17,23,39.92,37.04,89.34,280,6.90468,7.9457676504,0,1023.3,6,2014-01-17 23:00:00
"PDX",2014,1,18,0,37.04,37.04,100,280,5.7539,6.621473042,0,1023.4,0.5,2014-01-18 00:00:00
"PDX",2014,1,18,1,37.04,37.04,100,270,5.7539,6.621473042,0,NA,0.25,2014-01-18 01:00:00
"PDX",2014,1,18,2,37.04,37.04,100,270,5.7539,6.621473042,0,1023.7,0.25,2014-01-18 02:00:00
"PDX",2014,1,18,3,35.96,35.96,100,270,5.7539,6.621473042,0,NA,0.25,2014-01-18 03:00:00
"PDX",2014,1,18,4,35.96,35.96,100,0,0,0,0,NA,0.25,2014-01-18 04:00:00
"PDX",2014,1,18,5,35.06,35.06,100,0,0,0,0,1024.3,0.25,2014-01-18 05:00:00
"PDX",2014,1,18,6,35.06,35.06,100,310,3.45234,3.9728838252,0,NA,0.25,2014-01-18 06:00:00
"PDX",2014,1,18,7,33.08,33.08,100,320,3.45234,3.9728838252,0,1024.4,0.25,2014-01-18 07:00:00
"PDX",2014,1,18,8,32,32,100,0,0,0,0,NA,0.25,2014-01-18 08:00:00
"PDX",2014,1,18,9,32,32,100,290,4.60312,5.2971784336,0,NA,0.25,2014-01-18 09:00:00
"PDX",2014,1,18,10,30.92,30.92,100,90,3.45234,3.9728838252,0,NA,2,2014-01-18 10:00:00
"PDX",2014,1,18,11,30.92,30.02,96.41,0,0,0,0,1025.1,5,2014-01-18 11:00:00
"PDX",2014,1,18,12,30.92,30.02,96.41,0,0,0,0,1025.2,6,2014-01-18 12:00:00
"PDX",2014,1,18,13,30.02,28.94,95.69,270,4.60312,5.2971784336,0,1025.3,6,2014-01-18 13:00:00
"PDX",2014,1,18,14,30.02,28.94,95.69,90,5.7539,6.621473042,0,1024.7,7,2014-01-18 14:00:00
"PDX",2014,1,18,15,32,30.02,92.29,0,0,0,0,1024.9,10,2014-01-18 15:00:00
"PDX",2014,1,18,16,32,30.02,92.29,0,0,0,0,1025.7,8,2014-01-18 16:00:00
"PDX",2014,1,18,17,35.96,32,85.37,0,0,0,0,1026.5,8,2014-01-18 17:00:00
"PDX",2014,1,18,18,37.04,33.08,85.43,0,0,0,0,1026.6,9,2014-01-18 18:00:00
"PDX",2014,1,18,19,41,33.08,73.19,0,0,0,0,1025.6,10,2014-01-18 19:00:00
"PDX",2014,1,18,20,46.04,33.08,60.35,130,10.35702,11.9186514756,0,1024,10,2014-01-18 20:00:00
"PDX",2014,1,18,21,48.02,33.08,56.01,0,0,0,0,1023.8,10,2014-01-18 21:00:00
"PDX",2014,1,18,22,48.02,33.98,58.07,0,0,0,0,1023.6,10,2014-01-18 22:00:00
"PDX",2014,1,18,23,46.94,35.06,63.13,280,3.45234,3.9728838252,0,1023.6,10,2014-01-18 23:00:00
"PDX",2014,1,19,0,41,32,70.08,110,6.90468,7.9457676504,0,1023.7,10,2014-01-19 00:00:00
"PDX",2014,1,19,1,39.02,32,75.69,120,10.35702,11.9186514756,0,1023.1,10,2014-01-19 01:00:00
"PDX",2014,1,19,2,37.04,30.92,78.31,120,9.20624,10.5943568672,0,1022.7,10,2014-01-19 02:00:00
"PDX",2014,1,19,3,35.96,30.92,81.72,130,5.7539,6.621473042,0,1022.7,10,2014-01-19 03:00:00
"PDX",2014,1,19,4,37.04,32,81.8,0,0,0,0,1022.9,10,2014-01-19 04:00:00
"PDX",2014,1,19,5,35.96,32,85.37,0,0,0,0,1023.1,10,2014-01-19 05:00:00
"PDX",2014,1,19,6,33.98,30.02,85.24,130,5.7539,6.621473042,0,1022.4,10,2014-01-19 06:00:00
"PDX",2014,1,19,7,35.06,30.02,81.65,150,3.45234,3.9728838252,0,1022.4,10,2014-01-19 07:00:00
"PDX",2014,1,19,8,32,28.94,88.32,0,0,0,0,1022,10,2014-01-19 08:00:00
"PDX",2014,1,19,9,32,28.94,88.32,180,6.90468,7.9457676504,0,1021.9,10,2014-01-19 09:00:00
"PDX",2014,1,19,10,30.92,28.94,92.26,310,3.45234,3.9728838252,0,1022.2,7,2014-01-19 10:00:00
"PDX",2014,1,19,11,30.92,30.02,96.41,0,0,0,0,1022.3,7,2014-01-19 11:00:00
"PDX",2014,1,19,12,32,30.92,95.73,0,0,0,0,NA,8,2014-01-19 12:00:00
"PDX",2014,1,19,13,30.92,30.02,96.41,0,0,0,0,1022.3,6,2014-01-19 13:00:00
"PDX",2014,1,19,14,32,30.92,95.73,0,0,0,0,1023,7,2014-01-19 14:00:00
"PDX",2014,1,19,15,33.98,30.92,88.42,0,0,0,0,1023.4,10,2014-01-19 15:00:00
"PDX",2014,1,19,16,33.98,30.02,85.24,110,4.60312,5.2971784336,0,1023.5,10,2014-01-19 16:00:00
"PDX",2014,1,19,17,35.96,32,85.37,150,4.60312,5.2971784336,0,1024.1,10,2014-01-19 17:00:00
"PDX",2014,1,19,18,37.94,30.92,75.58,80,3.45234,3.9728838252,0,1024.3,10,2014-01-19 18:00:00
"PDX",2014,1,19,19,39.92,30.92,69.96,50,4.60312,5.2971784336,0,1023.9,10,2014-01-19 19:00:00
"PDX",2014,1,19,20,44.06,33.08,65.07,110,5.7539,6.621473042,0,1023.1,10,2014-01-19 20:00:00
"PDX",2014,1,19,21,46.04,30.92,55.32,0,0,0,0,1022.8,10,2014-01-19 21:00:00
"PDX",2014,1,19,22,46.94,32,55.85,0,0,0,0,1022.8,10,2014-01-19 22:00:00
"PDX",2014,1,19,23,46.94,33.98,60.47,0,0,0,0,1022.9,10,2014-01-19 23:00:00
"PDX",2014,1,20,0,42.98,32,64.93,100,5.7539,6.621473042,0,1023.1,10,2014-01-20 00:00:00
"PDX",2014,1,20,1,41,32,70.08,110,5.7539,6.621473042,0,1023.5,10,2014-01-20 01:00:00
"PDX",2014,1,20,2,37.04,30.92,78.31,110,6.90468,7.9457676504,0,1024,10,2014-01-20 02:00:00
"PDX",2014,1,20,3,35.96,30.92,81.72,110,4.60312,5.2971784336,0,1024.5,10,2014-01-20 03:00:00
"PDX",2014,1,20,4,35.96,32,85.37,70,3.45234,3.9728838252,0,1024.6,10,2014-01-20 04:00:00
"PDX",2014,1,20,5,33.8,30.2,86.49,0,0,0,0,NA,10,2014-01-20 05:00:00
"PDX",2014,1,20,6,32,30.02,92.29,230,4.60312,5.2971784336,0,1025.5,10,2014-01-20 06:00:00
"PDX",2014,1,20,7,33.98,33.98,100,290,5.7539,6.621473042,0,NA,0.25,2014-01-20 07:00:00
"PDX",2014,1,20,8,33.08,32,95.75,300,4.60312,5.2971784336,0,NA,0.25,2014-01-20 08:00:00
"PDX",2014,1,20,9,33.08,33.08,100,0,0,0,0,1025.6,0.25,2014-01-20 09:00:00
"PDX",2014,1,20,10,33.98,33.08,96.46,0,0,0,0,NA,0.25,2014-01-20 10:00:00
"PDX",2014,1,20,11,32,32,100,250,3.45234,3.9728838252,0,NA,0.25,2014-01-20 11:00:00
"PDX",2014,1,20,12,33.98,33.98,100,0,0,0,0,1025.5,0.25,2014-01-20 12:00:00
"PDX",2014,1,20,13,35.06,33.98,95.79,330,4.60312,5.2971784336,0,NA,1,2014-01-20 13:00:00
